,I_e,I_i,stability,turing,p_random,p_down
0,0.20000000000000018,-0.5,1,0,1,3
0,0.20000000000000018,-0.475,1,0,1,3
0,0.20000000000000018,-0.44999999999999996,1,0,1,3
0,0.20000000000000018,-0.42499999999999993,1,0,1,3
0,0.20000000000000018,-0.3999999999999999,1,0,1,3
0,0.20000000000000018,-0.375,1,0,1,3
0,0.20000000000000018,-0.35,1,0,1,3
0,0.20000000000000018,-0.32499999999999996,1,0,1,3
0,0.20000000000000018,-0.29999999999999993,1,0,1,3
0,0.20000000000000018,-0.2749999999999999,2,1,1,3
0,0.20000000000000018,-0.25,2,1,1,3
0,0.20000000000000018,-0.22499999999999998,2,1,1,3
0,0.20000000000000018,-0.19999999999999996,2,1,1,3
0,0.20000000000000018,-0.17499999999999993,2,1,1,3
0,0.20000000000000018,-0.1499999999999999,2,1,1,3
0,0.20000000000000018,-0.125,2,0,1,1
0,0.20000000000000018,-0.09999999999999998,2,0,1,1
0,0.20000000000000018,-0.07499999999999996,2,0,1,1
0,0.20000000000000018,-0.04999999999999993,2,0,1,1
0,0.20000000000000018,-0.02499999999999991,2,0,1,1
0,0.20000000000000018,0.0,2,0,1,1
0,0.20000000000000018,0.025000000000000133,2,0,1,1
0,0.20000000000000018,0.050000000000000044,2,0,1,1
0,0.20000000000000018,0.07499999999999996,2,0,1,1
0,0.20000000000000018,0.10000000000000009,2,0,1,1
0,0.20000000000000018,0.125,2,0,1,1
0,0.20000000000000018,0.15000000000000013,2,0,1,1
0,0.20000000000000018,0.17500000000000004,2,0,1,1
0,0.20000000000000018,0.20000000000000018,2,0,1,1
0,0.20000000000000018,0.2250000000000001,2,0,1,1
0,0.20000000000000018,0.25,2,0,1,1
0,0.20000000000000018,0.27500000000000013,2,0,1,1
0,0.20000000000000018,0.30000000000000004,2,0,1,1
0,0.20000000000000018,0.3250000000000002,2,0,1,1
0,0.20000000000000018,0.3500000000000001,2,0,1,1
0,0.20000000000000018,0.375,2,0,1,1
0,0.20000000000000018,0.40000000000000013,2,0,1,1
0,0.20000000000000018,0.42500000000000004,2,0,1,1
0,0.20000000000000018,0.4500000000000002,2,0,1,1
0,0.20000000000000018,0.4750000000000001,2,0,1,1
0,0.20000000000000018,0.5,2,0,1,1
0,0.20000000000000018,0.5250000000000001,2,0,1,1
0,0.20000000000000018,0.55,2,0,1,1
0,0.20000000000000018,0.5750000000000002,2,0,1,1
0,0.20000000000000018,0.6000000000000001,2,0,1,1
0,0.20000000000000018,0.625,2,0,1,1
0,0.20000000000000018,0.6500000000000001,2,0,1,1
0,0.20000000000000018,0.675,2,0,1,1
0,0.20000000000000018,0.7000000000000002,2,0,1,1
0,0.20000000000000018,0.7250000000000001,2,0,1,1
0,0.20000000000000018,0.75,2,0,1,1
0,0.20000000000000018,0.7750000000000001,2,0,1,1
0,0.20000000000000018,0.8,2,0,1,1
0,0.20000000000000018,0.8250000000000002,2,0,1,1
0,0.20000000000000018,0.8500000000000001,2,0,1,1
0,0.20000000000000018,0.875,2,0,1,1
0,0.20000000000000018,0.9000000000000001,2,0,1,1
0,0.20000000000000018,0.925,2,0,1,1
0,0.20000000000000018,0.9500000000000002,2,0,1,1
0,0.20000000000000018,0.9750000000000001,2,0,1,1
0,0.20000000000000018,1.0,2,0,1,1
0,0.2250000000000001,-1.0,1,0,1,3
0,0.2250000000000001,-0.975,1,0,1,3
0,0.2250000000000001,-0.95,1,0,1,3
0,0.2250000000000001,-0.925,1,0,1,3
0,0.2250000000000001,-0.9,1,0,1,3
0,0.2250000000000001,-0.875,1,0,1,3
0,0.2250000000000001,-0.85,1,0,1,3
0,0.2250000000000001,-0.825,1,0,1,3
0,0.2250000000000001,-0.8,1,0,1,3
0,0.2250000000000001,-0.775,1,0,1,3
0,0.2250000000000001,-0.75,1,0,1,3
0,0.2250000000000001,-0.725,1,0,1,3
0,0.2250000000000001,-0.7,1,0,1,3
0,0.2250000000000001,-0.675,1,0,1,3
0,0.2250000000000001,-0.6499999999999999,1,0,1,3
0,0.2250000000000001,-0.625,1,0,1,3
0,0.2250000000000001,-0.6,1,0,1,3
0,0.2250000000000001,-0.575,1,0,1,3
0,0.2250000000000001,-0.55,1,0,1,3
0,0.2250000000000001,-0.5249999999999999,1,0,1,3
0,0.2250000000000001,-0.5,1,0,1,3
0,0.2250000000000001,-0.475,1,0,1,3
0,0.2250000000000001,-0.44999999999999996,1,0,1,3
0,0.2250000000000001,-0.42499999999999993,1,0,1,3
0,0.2250000000000001,-0.3999999999999999,1,0,1,3
0,0.2250000000000001,-0.375,1,0,1,3
0,0.2250000000000001,-0.35,1,0,1,3
0,0.2250000000000001,-0.32499999999999996,1,0,1,3
0,0.2250000000000001,-0.29999999999999993,1,0,1,3
0,0.2250000000000001,-0.2749999999999999,2,1,1,3
0,0.2250000000000001,-0.25,2,1,1,3
0,0.2250000000000001,-0.22499999999999998,2,1,1,3
0,0.2250000000000001,-0.19999999999999996,2,1,1,3
0,0.2250000000000001,-0.17499999999999993,2,1,1,3
0,0.2250000000000001,-0.1499999999999999,2,1,1,3
0,0.2250000000000001,-0.125,2,0,1,1
0,0.2250000000000001,-0.09999999999999998,2,0,1,1
0,0.2250000000000001,-0.07499999999999996,2,0,1,1
0,0.2250000000000001,-0.04999999999999993,2,0,1,1
0,0.2250000000000001,-0.02499999999999991,2,0,1,1
0,0.2250000000000001,0.0,2,0,1,1
0,0.2250000000000001,0.025000000000000133,2,0,1,1
0,0.2250000000000001,0.050000000000000044,2,0,1,1
0,0.2250000000000001,0.07499999999999996,2,0,1,1
0,0.2250000000000001,0.10000000000000009,2,0,1,1
0,0.2250000000000001,0.125,2,0,1,1
0,0.2250000000000001,0.15000000000000013,2,0,1,1
0,0.2250000000000001,0.17500000000000004,2,0,1,1
0,0.2250000000000001,0.20000000000000018,2,0,1,1
0,0.2250000000000001,0.2250000000000001,2,0,1,1
0,0.2250000000000001,0.25,2,0,1,1
0,0.2250000000000001,0.27500000000000013,2,0,1,1
0,0.2250000000000001,0.30000000000000004,2,0,1,1
0,0.2250000000000001,0.3250000000000002,2,0,1,1
0,0.2250000000000001,0.3500000000000001,2,0,1,1
0,0.2250000000000001,0.375,2,0,1,1
0,0.2250000000000001,0.40000000000000013,2,0,1,1
0,0.2250000000000001,0.42500000000000004,2,0,1,1
0,0.2250000000000001,0.4500000000000002,2,0,1,1
0,0.2250000000000001,0.4750000000000001,2,0,1,1
0,0.2250000000000001,0.5,2,0,1,1
0,0.2250000000000001,0.5250000000000001,2,0,1,1
0,0.2250000000000001,0.55,2,0,1,1
0,0.2250000000000001,0.5750000000000002,2,0,1,1
0,0.2250000000000001,0.6000000000000001,2,0,1,1
0,0.2250000000000001,0.625,2,0,1,1
0,0.2250000000000001,0.6500000000000001,2,0,1,1
0,0.2250000000000001,0.675,2,0,1,1
0,0.2250000000000001,0.7000000000000002,2,0,1,1
0,0.2250000000000001,0.7250000000000001,2,0,1,1
0,0.2250000000000001,0.75,2,0,1,1
0,0.2250000000000001,0.7750000000000001,2,0,1,1
0,0.2250000000000001,0.8,2,0,1,1
0,0.2250000000000001,0.8250000000000002,2,0,1,1
0,0.2250000000000001,0.8500000000000001,2,0,1,1
0,0.2250000000000001,0.875,2,0,1,1
0,0.2250000000000001,0.9000000000000001,2,0,1,1
0,0.2250000000000001,0.925,2,0,1,1
0,0.2250000000000001,0.9500000000000002,2,0,1,1
0,0.2250000000000001,0.9750000000000001,2,0,1,1
0,0.2250000000000001,1.0,2,0,1,1
0,0.25,-1.0,1,0,1,3
0,0.25,-0.975,1,0,1,3
0,0.25,-0.95,1,0,1,3
0,0.25,-0.925,1,0,1,3
0,0.25,-0.9,1,0,1,3
0,0.25,-0.875,1,0,1,3
0,0.25,-0.85,1,0,1,3
0,0.25,-0.825,1,0,1,3
0,0.25,-0.8,1,0,1,3
0,0.25,-0.775,1,0,1,3
0,0.25,-0.75,1,0,1,3
0,0.25,-0.725,1,0,1,3
0,0.25,-0.7,1,0,1,3
0,0.25,-0.675,1,0,1,3
0,0.25,-0.6499999999999999,1,0,1,3
0,0.25,-0.625,1,0,1,3
0,0.25,-0.6,1,0,1,3
0,0.25,-0.575,1,0,1,3
0,0.25,-0.55,1,0,1,3
0,0.25,-0.5249999999999999,1,0,1,3
0,0.25,-0.5,1,0,1,3
0,0.25,-0.475,1,0,1,3
0,0.25,-0.44999999999999996,1,0,1,3
0,0.25,-0.42499999999999993,1,0,1,3
0,0.25,-0.3999999999999999,1,0,1,3
0,0.25,-0.375,1,0,1,3
0,0.25,-0.35,1,0,1,3
0,0.25,-0.32499999999999996,1,0,1,3
0,0.25,-0.29999999999999993,1,0,1,3
0,0.25,-0.2749999999999999,1,0,1,3
0,0.25,-0.25,2,1,1,3
0,0.25,-0.22499999999999998,2,1,1,3
0,0.25,-0.19999999999999996,2,1,1,3
0,0.25,-0.17499999999999993,2,1,1,3
0,0.25,-0.1499999999999999,2,1,1,3
0,0.25,-0.125,2,1,1,3
0,0.25,-0.09999999999999998,2,0,1,1
0,0.25,-0.07499999999999996,2,0,1,1
0,0.25,-0.04999999999999993,2,0,1,1
0,0.25,-0.02499999999999991,2,0,1,1
0,0.25,0.0,2,0,1,1
0,0.25,0.025000000000000133,2,0,1,1
0,0.25,0.050000000000000044,2,0,1,1
0,0.25,0.07499999999999996,2,0,1,1
0,0.25,0.10000000000000009,2,0,1,1
0,0.25,0.125,2,0,1,1
0,0.25,0.15000000000000013,2,0,1,1
0,0.25,0.17500000000000004,2,0,1,1
0,0.25,0.20000000000000018,2,0,1,1
0,0.25,0.2250000000000001,2,0,1,1
0,0.25,0.25,2,0,1,1
0,0.25,0.27500000000000013,2,0,1,1
0,0.25,0.30000000000000004,2,0,1,1
0,0.25,0.3250000000000002,2,0,1,1
0,0.25,0.3500000000000001,2,0,1,1
0,0.25,0.375,2,0,1,1
0,0.25,0.40000000000000013,2,0,1,1
0,0.25,0.42500000000000004,2,0,1,1
0,0.25,0.4500000000000002,2,0,1,1
0,0.25,0.4750000000000001,2,0,1,1
0,0.25,0.5,2,0,1,1
0,0.25,0.5250000000000001,2,0,1,1
0,0.25,0.55,2,0,1,1
0,0.25,0.5750000000000002,2,0,1,1
0,0.25,0.6000000000000001,2,0,1,1
0,0.25,0.625,2,0,1,1
0,0.25,0.6500000000000001,2,0,1,1
0,0.25,0.675,2,0,1,1
0,0.25,0.7000000000000002,2,0,1,1
0,0.25,0.7250000000000001,2,0,1,1
0,0.25,0.75,2,0,1,1
0,0.25,0.7750000000000001,2,0,1,1
0,0.25,0.8,2,0,1,1
0,0.25,0.8250000000000002,2,0,1,1
0,0.25,0.8500000000000001,2,0,1,1
0,0.25,0.875,2,0,1,1
0,0.25,0.9000000000000001,2,0,1,1
0,0.25,0.925,2,0,1,1
0,0.25,0.9500000000000002,2,0,1,1
0,0.25,0.9750000000000001,2,0,1,1
0,0.25,1.0,2,0,1,1
0,0.27500000000000013,-1.0,1,0,1,3
0,0.27500000000000013,-0.975,1,0,1,3
0,0.27500000000000013,-0.95,1,0,1,3
0,0.27500000000000013,-0.925,1,0,1,3
0,0.27500000000000013,-0.9,1,0,1,3
0,0.27500000000000013,-0.875,1,0,1,3
0,0.27500000000000013,-0.85,1,0,1,3
0,0.27500000000000013,-0.825,1,0,1,3
0,0.27500000000000013,-0.8,1,0,1,3
0,0.27500000000000013,-0.775,1,0,1,3
0,0.27500000000000013,-0.75,1,0,1,3
0,0.27500000000000013,-0.725,1,0,1,3
0,0.27500000000000013,-0.7,1,0,1,3
0,0.27500000000000013,-0.675,1,0,1,3
0,0.27500000000000013,-0.6499999999999999,1,0,1,3
0,0.27500000000000013,-0.625,1,0,1,3
0,0.27500000000000013,-0.6,1,0,1,3
0,0.27500000000000013,-0.575,1,0,1,3
0,0.27500000000000013,-0.55,1,0,1,3
0,0.27500000000000013,-0.5249999999999999,1,0,1,3
0,0.27500000000000013,-0.5,1,0,1,3
0,0.27500000000000013,-0.475,1,0,1,3
0,0.27500000000000013,-0.44999999999999996,1,0,1,3
0,0.27500000000000013,-0.42499999999999993,1,0,1,3
0,0.27500000000000013,-0.3999999999999999,1,0,1,3
0,0.27500000000000013,-0.375,1,0,1,3
0,0.27500000000000013,-0.35,1,0,1,3
0,0.27500000000000013,-0.32499999999999996,1,0,1,3
0,0.27500000000000013,-0.29999999999999993,1,0,1,3
0,0.27500000000000013,-0.2749999999999999,1,0,1,3
0,0.27500000000000013,-0.25,1,0,1,3
0,0.27500000000000013,-0.22499999999999998,2,1,1,3
0,0.27500000000000013,-0.19999999999999996,2,1,1,3
0,0.27500000000000013,-0.17499999999999993,2,1,1,3
0,0.27500000000000013,-0.1499999999999999,2,1,1,3
0,0.27500000000000013,-0.125,2,1,1,3
0,0.27500000000000013,-0.09999999999999998,2,1,1,3
0,0.27500000000000013,-0.07499999999999996,2,0,1,1
0,0.27500000000000013,-0.04999999999999993,2,0,1,1
0,0.27500000000000013,-0.02499999999999991,2,0,1,1
0,0.27500000000000013,0.0,2,0,1,1
0,0.27500000000000013,0.025000000000000133,2,0,1,1
0,0.27500000000000013,0.050000000000000044,2,0,1,1
0,0.27500000000000013,0.07499999999999996,2,0,1,1
0,0.27500000000000013,0.10000000000000009,2,0,1,1
0,0.27500000000000013,0.125,2,0,1,1
0,0.27500000000000013,0.15000000000000013,2,0,1,1
0,0.27500000000000013,0.17500000000000004,2,0,1,1
0,0.27500000000000013,0.20000000000000018,2,0,1,1
0,0.27500000000000013,0.2250000000000001,2,0,1,1
0,0.27500000000000013,0.25,2,0,1,1
0,0.27500000000000013,0.27500000000000013,2,0,1,1
0,0.27500000000000013,0.30000000000000004,2,0,1,1
0,0.27500000000000013,0.3250000000000002,2,0,1,1
0,0.27500000000000013,0.3500000000000001,2,0,1,1
0,0.27500000000000013,0.375,2,0,1,1
0,0.27500000000000013,0.40000000000000013,2,0,1,1
0,0.27500000000000013,0.42500000000000004,2,0,1,1
0,0.27500000000000013,0.4500000000000002,2,0,1,1
0,0.27500000000000013,0.4750000000000001,2,0,1,1
0,0.27500000000000013,0.5,2,0,1,1
0,0.27500000000000013,0.5250000000000001,2,0,1,1
0,0.27500000000000013,0.55,2,0,1,1
0,0.27500000000000013,0.5750000000000002,2,0,1,1
0,0.27500000000000013,0.6000000000000001,2,0,1,1
0,0.27500000000000013,0.625,2,0,1,1
0,0.27500000000000013,0.6500000000000001,2,0,1,1
0,0.27500000000000013,0.675,2,0,1,1
0,0.27500000000000013,0.7000000000000002,2,0,1,1
0,0.27500000000000013,0.7250000000000001,2,0,1,1
0,0.27500000000000013,0.75,2,0,1,1
0,0.27500000000000013,0.7750000000000001,2,0,1,1
0,0.27500000000000013,0.8,2,0,1,1
0,0.27500000000000013,0.8250000000000002,2,0,1,1
0,0.27500000000000013,0.8500000000000001,2,0,1,1
0,0.27500000000000013,0.875,2,0,1,1
0,0.27500000000000013,0.9000000000000001,2,0,1,1
0,0.27500000000000013,0.925,2,0,1,1
0,0.27500000000000013,0.9500000000000002,2,0,1,1
0,0.27500000000000013,0.9750000000000001,2,0,1,1
0,0.27500000000000013,1.0,2,0,1,1
0,0.30000000000000004,-1.0,1,0,1,1
0,0.30000000000000004,-0.975,1,0,1,1
0,0.30000000000000004,-0.95,1,0,1,3
0,0.30000000000000004,-0.925,1,0,1,3
0,0.30000000000000004,-0.9,1,0,1,3
0,0.30000000000000004,-0.875,1,0,1,3
0,0.30000000000000004,-0.85,1,0,1,3
0,0.30000000000000004,-0.825,1,0,1,3
0,0.30000000000000004,-0.8,1,0,1,3
0,0.30000000000000004,-0.775,1,0,1,3
0,0.30000000000000004,-0.75,1,0,1,3
0,0.30000000000000004,-0.725,1,0,1,3
0,0.30000000000000004,-0.7,1,0,1,3
0,0.30000000000000004,-0.675,1,0,1,3
0,0.30000000000000004,-0.6499999999999999,1,0,1,3
0,0.30000000000000004,-0.625,1,0,1,3
0,0.30000000000000004,-0.6,1,0,1,3
0,0.30000000000000004,-0.575,1,0,1,3
0,0.30000000000000004,-0.55,1,0,1,3
0,0.30000000000000004,-0.5249999999999999,1,0,1,3
0,0.30000000000000004,-0.5,1,0,1,3
0,0.30000000000000004,-0.475,1,0,1,3
0,0.30000000000000004,-0.44999999999999996,1,0,1,3
0,0.30000000000000004,-0.42499999999999993,1,0,1,3
0,0.30000000000000004,-0.3999999999999999,1,0,1,3
0,0.30000000000000004,-0.375,1,0,1,3
0,0.30000000000000004,-0.35,1,0,1,3
0,0.30000000000000004,-0.32499999999999996,1,0,1,3
0,0.30000000000000004,-0.29999999999999993,1,0,1,3
0,0.30000000000000004,-0.2749999999999999,1,0,1,3
0,0.30000000000000004,-0.25,1,0,1,3
0,0.30000000000000004,-0.22499999999999998,2,1,1,3
0,0.30000000000000004,-0.19999999999999996,2,1,1,3
0,0.30000000000000004,-0.17499999999999993,2,1,1,3
0,0.30000000000000004,-0.1499999999999999,2,1,1,3
0,0.30000000000000004,-0.125,2,1,1,3
0,0.30000000000000004,-0.09999999999999998,2,1,1,3
0,0.30000000000000004,-0.07499999999999996,2,0,1,1
0,0.30000000000000004,-0.04999999999999993,2,0,1,1
0,0.30000000000000004,-0.02499999999999991,2,0,1,1
0,0.30000000000000004,0.0,2,0,1,1
0,0.30000000000000004,0.025000000000000133,2,0,1,1
0,0.30000000000000004,0.050000000000000044,2,0,1,1
0,0.30000000000000004,0.07499999999999996,2,0,1,1
0,0.30000000000000004,0.10000000000000009,2,0,1,1
0,0.30000000000000004,0.125,2,0,1,1
0,0.30000000000000004,0.15000000000000013,2,0,1,1
0,0.30000000000000004,0.17500000000000004,2,0,1,1
0,0.30000000000000004,0.20000000000000018,2,0,1,1
0,0.30000000000000004,0.2250000000000001,2,0,1,1
0,0.30000000000000004,0.25,2,0,1,1
0,0.30000000000000004,0.27500000000000013,2,0,1,1
0,0.30000000000000004,0.30000000000000004,2,0,1,1
0,0.30000000000000004,0.3250000000000002,2,0,1,1
0,0.30000000000000004,0.3500000000000001,2,0,1,1
0,0.30000000000000004,0.375,2,0,1,1
0,0.30000000000000004,0.40000000000000013,2,0,1,1
0,0.30000000000000004,0.42500000000000004,2,0,1,1
0,0.30000000000000004,0.4500000000000002,2,0,1,1
0,0.30000000000000004,0.4750000000000001,2,0,1,1
0,0.30000000000000004,0.5,2,0,1,1
0,0.30000000000000004,0.5250000000000001,2,0,1,1
0,0.30000000000000004,0.55,2,0,1,1
0,0.30000000000000004,0.5750000000000002,2,0,1,1
0,0.30000000000000004,0.6000000000000001,2,0,1,1
0,0.30000000000000004,0.625,2,0,1,1
0,0.30000000000000004,0.6500000000000001,2,0,1,1
0,0.30000000000000004,0.675,2,0,1,1
0,0.30000000000000004,0.7000000000000002,2,0,1,1
0,0.30000000000000004,0.7250000000000001,2,0,1,1
0,0.30000000000000004,0.75,2,0,1,1
0,0.30000000000000004,0.7750000000000001,2,0,1,1
0,0.30000000000000004,0.8,2,0,1,1
0,0.30000000000000004,0.8250000000000002,2,0,1,1
0,0.30000000000000004,0.8500000000000001,2,0,1,1
0,0.30000000000000004,0.875,2,0,1,1
0,0.30000000000000004,0.9000000000000001,2,0,1,1
0,0.30000000000000004,0.925,2,0,1,1
0,0.30000000000000004,0.9500000000000002,2,0,1,1
0,0.30000000000000004,0.9750000000000001,2,0,1,1
0,0.30000000000000004,1.0,2,0,1,1
0,0.3250000000000002,-1.0,1,0,1,1
0,0.3250000000000002,-0.975,1,0,1,1
0,0.3250000000000002,-0.95,1,0,1,1
0,0.3250000000000002,-0.925,1,0,1,3
0,0.3250000000000002,-0.9,1,0,1,3
0,0.3250000000000002,-0.875,1,0,1,3
0,0.3250000000000002,-0.85,1,0,1,3
0,0.3250000000000002,-0.825,1,0,1,3
0,0.3250000000000002,-0.8,1,0,1,3
0,0.3250000000000002,-0.775,1,0,1,3
0,0.3250000000000002,-0.75,1,0,1,3
0,0.3250000000000002,-0.725,1,0,1,3
0,0.3250000000000002,-0.7,1,0,1,3
0,0.3250000000000002,-0.675,1,0,1,3
0,0.3250000000000002,-0.6499999999999999,1,0,1,3
0,0.3250000000000002,-0.625,1,0,1,3
0,0.3250000000000002,-0.6,1,0,1,3
0,0.3250000000000002,-0.575,1,0,1,3
0,0.3250000000000002,-0.55,1,0,1,3
0,0.3250000000000002,-0.5249999999999999,1,0,1,3
0,0.3250000000000002,-0.5,1,0,1,3
0,0.3250000000000002,-0.475,1,0,1,3
0,0.3250000000000002,-0.44999999999999996,1,0,1,3
0,0.3250000000000002,-0.42499999999999993,1,0,1,3
0,0.3250000000000002,-0.3999999999999999,1,0,1,3
0,0.3250000000000002,-0.375,1,0,1,3
0,0.3250000000000002,-0.35,1,0,1,3
0,0.3250000000000002,-0.32499999999999996,1,0,1,3
0,0.3250000000000002,-0.29999999999999993,1,0,1,3
0,0.3250000000000002,-0.2749999999999999,1,0,1,3
0,0.3250000000000002,-0.25,1,0,1,3
0,0.3250000000000002,-0.22499999999999998,1,0,1,3
0,0.3250000000000002,-0.19999999999999996,2,1,1,3
0,0.3250000000000002,-0.17499999999999993,2,1,1,3
0,0.3250000000000002,-0.1499999999999999,2,1,1,3
0,0.3250000000000002,-0.125,2,1,1,3
0,0.3250000000000002,-0.09999999999999998,2,1,1,3
0,0.3250000000000002,-0.07499999999999996,2,1,1,3
0,0.3250000000000002,-0.04999999999999993,2,0,1,1
0,0.3250000000000002,-0.02499999999999991,2,0,1,1
0,0.3250000000000002,0.0,2,0,1,1
0,0.3250000000000002,0.025000000000000133,2,0,1,1
0,0.3250000000000002,0.050000000000000044,2,0,1,1
0,0.3250000000000002,0.07499999999999996,2,0,1,1
0,0.3250000000000002,0.10000000000000009,2,0,1,1
0,0.3250000000000002,0.125,2,0,1,1
0,0.3250000000000002,0.15000000000000013,2,0,1,1
0,0.3250000000000002,0.17500000000000004,2,0,1,1
0,0.3250000000000002,0.20000000000000018,2,0,1,1
0,0.3250000000000002,0.2250000000000001,2,0,1,1
0,0.3250000000000002,0.25,2,0,1,1
0,0.3250000000000002,0.27500000000000013,2,0,1,1
0,0.3250000000000002,0.30000000000000004,2,0,1,1
0,0.3250000000000002,0.3250000000000002,2,0,1,1
0,0.3250000000000002,0.3500000000000001,2,0,1,1
0,0.3250000000000002,0.375,2,0,1,1
0,0.3250000000000002,0.40000000000000013,2,0,1,1
0,0.3250000000000002,0.42500000000000004,2,0,1,1
0,0.3250000000000002,0.4500000000000002,2,0,1,1
0,0.3250000000000002,0.4750000000000001,2,0,1,1
0,0.3250000000000002,0.5,2,0,1,1
0,0.3250000000000002,0.5250000000000001,2,0,1,1
0,0.3250000000000002,0.55,2,0,1,1
0,0.3250000000000002,0.5750000000000002,2,0,1,1
0,0.3250000000000002,0.6000000000000001,2,0,1,1
0,0.3250000000000002,0.625,2,0,1,1
0,0.3250000000000002,0.6500000000000001,2,0,1,1
0,0.3250000000000002,0.675,2,0,1,1
0,0.3250000000000002,0.7000000000000002,2,0,1,1
0,0.3250000000000002,0.7250000000000001,2,0,1,1
0,0.3250000000000002,0.75,2,0,1,1
0,0.3250000000000002,0.7750000000000001,2,0,1,1
0,0.3250000000000002,0.8,2,0,1,1
0,0.3250000000000002,0.8250000000000002,2,0,1,1
0,0.3250000000000002,0.8500000000000001,2,0,1,1
0,0.3250000000000002,0.875,2,0,1,1
0,0.3250000000000002,0.9000000000000001,2,0,1,1
0,0.3250000000000002,0.925,2,0,1,1
0,0.3250000000000002,0.9500000000000002,2,0,1,1
0,0.3250000000000002,0.9750000000000001,2,0,1,1
0,0.3250000000000002,1.0,2,0,1,1
0,0.3500000000000001,-1.0,1,0,1,1
0,0.3500000000000001,-0.975,1,0,1,1
0,0.3500000000000001,-0.95,1,0,1,1
0,0.3500000000000001,-0.925,1,0,1,1
0,0.3500000000000001,-0.9,1,0,1,1
0,0.3500000000000001,-0.875,1,0,1,1
0,0.3500000000000001,-0.85,1,0,1,3
0,0.3500000000000001,-0.825,1,0,1,3
0,0.3500000000000001,-0.8,1,0,1,3
0,0.3500000000000001,-0.775,1,0,1,3
0,0.3500000000000001,-0.75,1,0,1,3
0,0.3500000000000001,-0.725,1,0,1,3
0,0.3500000000000001,-0.7,1,0,1,3
0,0.3500000000000001,-0.675,1,0,1,3
0,0.3500000000000001,-0.6499999999999999,1,0,1,3
0,0.3500000000000001,-0.625,1,0,1,3
0,0.3500000000000001,-0.6,1,0,1,3
0,0.3500000000000001,-0.575,1,0,1,3
0,0.3500000000000001,-0.55,1,0,1,3
0,0.3500000000000001,-0.5249999999999999,1,0,1,3
0,0.3500000000000001,-0.5,1,0,1,3
0,0.3500000000000001,-0.475,1,0,1,3
0,0.3500000000000001,-0.44999999999999996,1,0,1,3
0,0.3500000000000001,-0.42499999999999993,1,0,1,3
0,0.3500000000000001,-0.3999999999999999,1,0,1,3
0,0.3500000000000001,-0.375,1,0,1,3
0,0.3500000000000001,-0.35,1,0,1,3
0,0.3500000000000001,-0.32499999999999996,1,0,1,3
0,0.3500000000000001,-0.29999999999999993,1,0,1,3
0,0.3500000000000001,-0.2749999999999999,1,0,1,3
0,0.3500000000000001,-0.25,1,0,1,3
0,0.3500000000000001,-0.22499999999999998,1,0,1,3
0,0.3500000000000001,-0.19999999999999996,2,1,1,3
0,0.3500000000000001,-0.17499999999999993,2,1,1,3
0,0.3500000000000001,-0.1499999999999999,2,1,1,3
0,0.3500000000000001,-0.125,2,1,1,3
0,0.3500000000000001,-0.09999999999999998,2,1,1,3
0,0.3500000000000001,-0.07499999999999996,2,1,1,3
0,0.3500000000000001,-0.04999999999999993,2,1,1,3
0,0.3500000000000001,-0.02499999999999991,2,0,1,1
0,0.3500000000000001,0.0,2,0,1,1
0,0.3500000000000001,0.025000000000000133,2,0,1,1
0,0.3500000000000001,0.050000000000000044,2,0,1,1
0,0.3500000000000001,0.07499999999999996,2,0,1,1
0,0.3500000000000001,0.10000000000000009,2,0,1,1
0,0.3500000000000001,0.125,2,0,1,1
0,0.3500000000000001,0.15000000000000013,2,0,1,1
0,0.3500000000000001,0.17500000000000004,2,0,1,1
0,0.3500000000000001,0.20000000000000018,2,0,1,1
0,0.3500000000000001,0.2250000000000001,2,0,1,1
0,0.3500000000000001,0.25,2,0,1,1
0,0.3500000000000001,0.27500000000000013,2,0,1,1
0,0.3500000000000001,0.30000000000000004,2,0,1,1
0,0.3500000000000001,0.3250000000000002,2,0,1,1
0,0.3500000000000001,0.3500000000000001,2,0,1,1
0,0.3500000000000001,0.375,2,0,1,1
0,0.3500000000000001,0.40000000000000013,2,0,1,1
0,0.3500000000000001,0.42500000000000004,2,0,1,1
0,0.3500000000000001,0.4500000000000002,2,0,1,1
0,0.3500000000000001,0.4750000000000001,2,0,1,1
0,0.3500000000000001,0.5,2,0,1,1
0,0.3500000000000001,0.5250000000000001,2,0,1,1
0,0.3500000000000001,0.55,2,0,1,1
0,0.3500000000000001,0.5750000000000002,2,0,1,1
0,0.3500000000000001,0.6000000000000001,2,0,1,1
0,0.3500000000000001,0.625,2,0,1,1
0,0.3500000000000001,0.6500000000000001,2,0,1,1
0,0.3500000000000001,0.675,2,0,1,1
0,0.3500000000000001,0.7000000000000002,2,0,1,1
0,0.3500000000000001,0.7250000000000001,2,0,1,1
0,0.3500000000000001,0.75,2,0,1,1
0,0.3500000000000001,0.7750000000000001,2,0,1,1
0,0.3500000000000001,0.8,2,0,1,1
0,0.3500000000000001,0.8250000000000002,2,0,1,1
0,0.3500000000000001,0.8500000000000001,2,0,1,1
